local,filename,path,falha,tamanho,tempo
5B,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Trinca,8.25
5C,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,11.25
5D,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,10.31
5E,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Trinca,4.6
6A,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Trinca,10.84
6B,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,10.48
6C,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Trinca,8.1
6D,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,10.93
6E,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,8.25
6F,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,9.85
7A,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,5.79
7C,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,7.06
7F,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Trinca,8.96
8A,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,10.78
8C,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,7.87
8E,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,9.55
9A,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Trinca,10.68
9C,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Trinca,7.61
9E,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,8.31
10A,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Trinca,11.24
10B,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,8.69
10C,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Trinca,6.5
10E,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,6.63
11A,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,8.09
11C,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Trinca,7.34
11D,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,9.81
11F,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,9.61
12A,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,9.0
12B,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,8.68
12C,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Trinca,7.79
12D,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,7.03
12E,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Trinca,10.73
12F,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,8.33
13A,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,10.99
13C,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,12.1
13E,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Trinca,5.73
13F,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,8.17
14A,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,11.7
14B,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,7.79
14C,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,13.05
14D,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,8.65
14E,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,9.54
14F,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,9.37
15A,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Trinca,10.11
15B,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,8.35
15C,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Trinca,10.18
15D,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,7.77
15E,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,12.69
15F,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Trinca,7.04
16A,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,9.35
16B,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Trinca,11.89
16C,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Trinca,8.25
16D,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,7.51
16E,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Trinca,11.25
16F,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,5.4
17A,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,11.67
17B,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,8.88
17C,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,9.33
17D,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,7.23
17E,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Trinca,10.31
17F,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,7.15
18A,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Trinca,4.6
18C,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,12.65
18D,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,7.84
18E,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,12.2
18F,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,8.44
19B,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,6.96
19D,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Trinca,10.84
19E,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,9.95
19F,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,8.82
20A,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,10.82
20B,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,7.13
20C,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Trinca,10.48
20D,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,7.88
20E,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,8.63
20F,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,7.62
21A,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Trinca,8.1
21B,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Trinca,10.93
21C,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,9.17
21D,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Trinca,8.25
21E,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Trinca,9.85
21F,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Trinca,5.79
22C,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,10.72
22D,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,8.76
22F,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,6.45
23A,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,10.93
23B,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,8.47
23C,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,9.11
23D,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,9.2
23E,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,8.9
23F,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,7.24
24A,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,11.02
24B,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,4.31
24C,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,10.01
24D,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,8.82
24F,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,7.28
